experiment_id,experiment_label,publication_status,source_workbook,source_row,source_column,host,host_type,plant_id,plant_number,treatment_class,isolate_1,isolate_2,mixture_ratio,total_dose_conidia_per_ml,component_dose_conidia_per_ml,condition_id,technical_subsamples,plant_mean_score,raw_code
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,5,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,1.3333333333333333,112
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,5,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,3.6666666666666665,155
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,6,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,3.6666666666666665,542
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,6,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,4.333333333333333,553
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,6,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,6,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,4.333333333333333,553
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,6,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,6,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,2.3333333333333335,151
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,7,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,2.0,411
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,7,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,4.666666666666667,554
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,7,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,7,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,4.666666666666667,554
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,7,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,3.0,441
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,7,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,4.666666666666667,545
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,8,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,2.3333333333333335,511
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,8,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,8,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,8,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,4.666666666666667,554
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,8,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,8,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,4.666666666666667,545
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,9,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,4.0,552
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,9,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,9,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,9,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,9,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,4.666666666666667,455
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,9,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,4.666666666666667,554
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,11,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,3.6666666666666665,443
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,11,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,3.3333333333333335,325
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,11,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,1.6666666666666667,122
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,11,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,11,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,11,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,12,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,4.666666666666667,455
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,12,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,1.3333333333333333,121
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,12,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,1.6666666666666667,221
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,12,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,1.3333333333333333,211
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,12,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,2.0,222
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,12,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,13,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,13,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,2.6666666666666665,152
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,13,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,2.6666666666666665,152
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,13,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,1.6666666666666667,131
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,13,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,2.0,222
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,13,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,14,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,14,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,1.3333333333333333,112
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,14,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,14,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,1.3333333333333333,121
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,14,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,2.0,222
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,14,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,15,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,4.666666666666667,554
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,15,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,4.333333333333333,355
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,15,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,15,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,2.3333333333333335,151
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,15,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,1.3333333333333333,211
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,15,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,16,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,4.0,552
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,16,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,16,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,1.3333333333333333,121
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,16,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,16,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,1.3333333333333333,211
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,16,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,17,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP170,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP170|1000000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,17,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP170,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP170|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,17,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP170,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP170|100000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,17,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP170,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP170|50000,3,1.3333333333333333,112
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,17,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP170,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP170|10000,3,1.3333333333333333,211
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,17,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,single,AMP170,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP170|5000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,19,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,4.333333333333333,535
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,19,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,3.3333333333333335,415
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,19,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,20,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,4.0,525
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,20,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,3.3333333333333335,451
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,20,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,4.0,534
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,21,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,4.333333333333333,553
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,21,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,3.6666666666666665,254
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,21,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,2.3333333333333335,511
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,22,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,22,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,4.0,255
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,22,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P04,4,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,1.3333333333333333,211
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,23,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,3.0,531
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,23,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,1.3333333333333333,211
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,23,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P05,5,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,2.0,213
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,24,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,2.3333333333333335,232
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,24,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,1.6666666666666667,113
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,24,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P06,6,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,25,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,mixture,AMP99,AMP170,1:1,1000000,500000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|1000000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,25,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,mixture,AMP99,AMP170,1:1,100000,50000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|100000,3,1.6666666666666667,311
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,25,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P07,7,mixture,AMP99,AMP170,1:1,10000,5000,E3_BTx398_AMP99_AMP170|AMP99+AMP170|10000,3,1.0,111
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,28,2,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P01,1,single,AMP20,,,1000000,1000000,H1_RTx2536_AMP20_AMP27|AMP20|1000000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,28,3,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P01,1,single,AMP20,,,500000,500000,H1_RTx2536_AMP20_AMP27|AMP20|500000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,28,4,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P01,1,single,AMP20,,,100000,100000,H1_RTx2536_AMP20_AMP27|AMP20|100000,3,4.333333333333333,553
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,28,5,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P01,1,single,AMP20,,,50000,50000,H1_RTx2536_AMP20_AMP27|AMP20|50000,3,1.0,111
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,28,6,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P01,1,single,AMP20,,,10000,10000,H1_RTx2536_AMP20_AMP27|AMP20|10000,3,2.3333333333333335,511
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,28,7,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P01,1,single,AMP20,,,5000,5000,H1_RTx2536_AMP20_AMP27|AMP20|5000,3,1.3333333333333333,211
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,29,2,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P02,2,single,AMP20,,,1000000,1000000,H1_RTx2536_AMP20_AMP27|AMP20|1000000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,29,3,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P02,2,single,AMP20,,,500000,500000,H1_RTx2536_AMP20_AMP27|AMP20|500000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,29,4,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P02,2,single,AMP20,,,100000,100000,H1_RTx2536_AMP20_AMP27|AMP20|100000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,29,5,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P02,2,single,AMP20,,,50000,50000,H1_RTx2536_AMP20_AMP27|AMP20|50000,3,4.666666666666667,554
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,29,6,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P02,2,single,AMP20,,,10000,10000,H1_RTx2536_AMP20_AMP27|AMP20|10000,3,1.0,111
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,29,7,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P02,2,single,AMP20,,,5000,5000,H1_RTx2536_AMP20_AMP27|AMP20|5000,3,1.0,111
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,30,2,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P03,3,single,AMP20,,,1000000,1000000,H1_RTx2536_AMP20_AMP27|AMP20|1000000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,30,3,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P03,3,single,AMP20,,,500000,500000,H1_RTx2536_AMP20_AMP27|AMP20|500000,3,5.0,555
H1_RTx2536_AMP20_AMP27,Historical block 1,historical,Raw score2 (2).xlsx,30,4,RTx2536,sorghum,H1_RTx2536_AMP20_AMP27_P03,3,single,AMP20,,,100000,100000,H1_RTx2536_AMP20_AMP27|AMP20|100000,3,3.6666666666666665,551
