host,replicate_id,tissue,treatment_raw,isolate,concentration,score,is_mixture_treatment,source_file,environment,n_components,is_mixture_clean,mixture_unknown,isolate_1,isolate_2,isolate_3,ratio_1,ratio_2,ratio_3,mixture_label,isolate_clean
IS18760,,,AMP20,AMP20,1000000,3.0,False,IS18760_Mixture_GH.xlsx,GH,1,False,False,AMP20,,,1.0,,,,AMP20
IS18760,,,AMP20,AMP20,1000000,3.0,False,IS18760_Mixture_GH.xlsx,GH,1,False,False,AMP20,,,1.0,,,,AMP20
IS18760,,,AMP20&AMP27,AMP20,1000000,3.0,True,IS18760_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
IS18760,,,AMP20&AMP27,AMP20,1000000,3.0,True,IS18760_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
IS18760,,,AMP20&AMP27,AMP20,1000000,3.0,True,IS18760_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
IS18760,,,AMP20&AMP27,AMP20,1000000,3.0,True,IS18760_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
RTx2536,,,AMP207,AMP207,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP207,,,1.0,,,,AMP207
RTx2536,,,AMP207,AMP207,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP207,,,1.0,,,,AMP207
RTx2536,,,AMP207,AMP207,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP207,,,1.0,,,,AMP207
RTx2536,,,AMP207,AMP207,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP207,,,1.0,,,,AMP207
RTx2536,,,AMP77,AMP77,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP77,,,1.0,,,,AMP77
RTx2536,,,AMP77,AMP77,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP77,,,1.0,,,,AMP77
RTx2536,,,AMP77,AMP77,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP77,,,1.0,,,,AMP77
RTx2536,,,AMP77,AMP77,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP77,,,1.0,,,,AMP77
RTx2536,,,AMP20,AMP20,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP20,,,1.0,,,,AMP20
RTx2536,,,AMP20,AMP20,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP20,,,1.0,,,,AMP20
RTx2536,,,AMP20,AMP20,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP20,,,1.0,,,,AMP20
RTx2536,,,AMP20,AMP20,1000000,3.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP20,,,1.0,,,,AMP20
RTx2536,,,AMP77&AMP207,AMP77,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP77,AMP207,,1.0,1.0,,AMP77+AMP207,
RTx2536,,,AMP77&AMP207,AMP77,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP77,AMP207,,1.0,1.0,,AMP77+AMP207,
RTx2536,,,AMP77&AMP207,AMP77,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP77,AMP207,,1.0,1.0,,AMP77+AMP207,
RTx2536,,,AMP77&AMP207,AMP77,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP77,AMP207,,1.0,1.0,,AMP77+AMP207,
RTx2536,,,AMP27,AMP27,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP27,,,1.0,,,,AMP27
RTx2536,,,AMP27,AMP27,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP27,,,1.0,,,,AMP27
RTx2536,,,AMP27,AMP27,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP27,,,1.0,,,,AMP27
RTx2536,,,AMP27,AMP27,1000000,2.0,False,RTx2536_Mixture_GH.xlsx,GH,1,False,False,AMP27,,,1.0,,,,AMP27
RTx2536,,,AMP20&AMP27,AMP20,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
RTx2536,,,AMP20&AMP27,AMP20,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
RTx2536,,,AMP20&AMP27,AMP20,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
RTx2536,,,AMP20&AMP27,AMP20,1000000,2.0,True,RTx2536_Mixture_GH.xlsx,GH,2,True,False,AMP20,AMP27,,1.0,1.0,,AMP20+AMP27,
